timestamp,jenis_sampah,keyakinan_model,latitude,longitude
2025-06-18 22:15:23,metal,99.80813264846802,-0.926020004496066,100.43470023904084
2025-06-18 22:25:50,plastic,98.65828156471252,-0.9259732635129059,100.43483039059268
